row_id,section,speaker,chars,flags,english,greek
dialogue:1153,dialogue,PLUME,93,,PLUME: The nights the moon circles this planet appear random. It seems to travel as it likes.,ΠΛΟΥΜ: Οι νύχτες που το φεγγάρι περιφέρεται γύρω από αυτόν τον πλανήτη φαίνονται τυχαίες. Μοιάζει να ταξιδεύει όπως του αρέσει.
dialogue:1154,dialogue,,114,TAGS,"If the <color=lightblue>Eye</color> called to us, why won’t it reveal itself? Why is it so difficult to locate it?","Αν το <color=lightblue>Μάτι</color> μάς κάλεσε, γιατί δεν αποκαλύπτεται; Γιατί είναι τόσο δύσκολο να το εντοπίσουμε;"
dialogue:1155,dialogue,,27,,Did something happen to it?,Μήπως του συνέβη κάτι;
dialogue:1156,dialogue,,88,TAGS,Did the signal stop? Does the <color=lightblue>Eye</color> no longer desire to be found?,Μήπως σταμάτησε το σήμα; Μήπως το <color=lightblue>Μάτι</color> δεν επιθυμεί πια να βρεθεί;
dialogue:1157,dialogue,,159,TAGS,Perhaps this isn’t the <color=lightblue>Eye</color>’s choice. The <color=lightblue>Eye</color> may not be able to communicate with us more than it already has.,Ίσως αυτό να μην είναι επιλογή του <color=lightblue>Ματιού</color>. Το <color=lightblue>Μάτι</color> μπορεί να μην είναι σε θέση να επικοινωνήσει μαζί μας περισσότερο απ’ όσο έχει ήδη κάνει.
dialogue:1158,dialogue,,129,TAGS,"Did the <color=lightblue>Eye</color> deliberately call out to us by sending the signal, or did we hear the signal by coincidence?","Μας κάλεσε σκόπιμα το <color=lightblue>Μάτι</color> στέλνοντας το σήμα, ή ακούσαμε το σήμα κατά σύμπτωση;"
dialogue:1159,dialogue,,93,,We could be seeing meaning where there is none. Suppose the signal was produced incidentally.,Μπορεί να βλέπουμε νόημα εκεί που δεν υπάρχει. Ας υποθέσουμε ότι το σήμα παρήχθη παρεμπιπτόντως.
dialogue:1160,dialogue,,78,TAGS,"Does that mean the <color=lightblue>Eye</color> is any less important, though?",Αυτό όμως κάνει το <color=lightblue>Μάτι</color> λιγότερο σημαντικό;
dialogue:1161,dialogue,,103,TAGS,Perhaps the <color=lightblue>Eye</color> wanted to be found (could it be sentient?). Maybe it chose us.,Ίσως το <color=lightblue>Μάτι</color> ήθελε να βρεθεί (μήπως έχει συνείδηση;). Ίσως μας επέλεξε.
dialogue:1162,dialogue,,93,TAGS,Does the <color=lightblue>Eye</color> desire something from us? Could it need us in some way?,Μήπως το <color=lightblue>Μάτι</color> επιθυμεί κάτι από εμάς; Μήπως μας χρειάζεται με κάποιον τρόπο;
dialogue:1163,dialogue,,31,,Maybe it doesn’t have to be us.,Ίσως δεν χρειάζεται να είμαστε εμείς.
dialogue:1164,dialogue,,59,TAGS,"Is the <color=lightblue>Eye</color> natural, or artificial?",Είναι το <color=lightblue>Μάτι</color> φυσικό ή τεχνητό;
dialogue:1165,dialogue,,23,,Maybe someone built it.,Ίσως κάποιος να το έφτιαξε.
dialogue:1166,dialogue,,113,TAGS,The <color=lightblue>Eye</color> is older than the universe itself. How could something exist before its creator?,Το <color=lightblue>Μάτι</color> είναι αρχαιότερο από το ίδιο το σύμπαν. Πώς θα μπορούσε κάτι να υπάρχει πριν από τον δημιουργό του;
dialogue:1167,dialogue,,122,TAGS,"It could be naturally occurring, though this doesn't answer how the <color=lightblue>Eye</color> could be as old as it is.","Θα μπορούσε να είναι φυσικής προέλευσης, αν και αυτό δεν απαντά στο πώς το <color=lightblue>Μάτι</color> μπορεί να είναι τόσο παλιό."
dialogue:1168,dialogue,,150,TAGS,Be welcomed in this place. This shrine is a space to reflect on what brought us to this star system: the signal from the <color=lightblue>Eye</color>.,Καλώς όρισες σε αυτόν τον τόπο. Αυτό το ιερό είναι ένας χώρος για να στοχαστούμε πάνω σε αυτό που μας έφερε σε αυτό το αστρικό σύστημα: το σήμα από το <color=lightblue>Μάτι</color>.
dialogue:1169,dialogue,,110,TAGS,"We observed the <color=lightblue>Eye</color>’s signal in our travels, and followed it here to find its source.",Παρατηρήσαμε το σήμα του <color=lightblue>Ματιού</color> στα ταξίδια μας και το ακολουθήσαμε ως εδώ για να βρούμε την πηγή του.
dialogue:1170,dialogue,,194,TAGS,"What we know is this: The source of the signal (which we have chosen to call the <color=lightblue>Eye of the universe</color>) is older than this universe itself. The rest, we have yet to learn.","Αυτό που ξέρουμε είναι το εξής: Η πηγή του σήματος (που επιλέξαμε να ονομάσουμε <color=lightblue>Μάτι του σύμπαντος</color>) είναι αρχαιότερη από το ίδιο το σύμπαν. Τα υπόλοιπα, μένει να τα μάθουμε."
dialogue:1171,dialogue,,47,,"Enter, and open your mind to its possibilities.","Πέρασε, και άνοιξε τον νου σου στις δυνατότητές του."
dialogue:1172,dialogue,SOLANUM,86,TAGS,SOLANUM: I don’t know why everyone says the <color=lightblue>Eye</color> is important.,ΣΟΛΑΝΟΥΜ: Δεν ξέρω γιατί όλοι λένε ότι το <color=lightblue>Μάτι</color> είναι σημαντικό.
dialogue:1173,dialogue,SOLANUM,127,,"SOLANUM: They say it brought us to this solar system, but is that good? Dad told me lots of Nomai died when our clan came here.","ΣΟΛΑΝΟΥΜ: Λένε ότι μας έφερε σε αυτό το ηλιακό σύστημα, αλλά είναι αυτό καλό; Ο μπαμπάς μού είπε ότι πολλοί Νομάι πέθαναν όταν ήρθε εδώ η φυλή μας."
dialogue:1174,dialogue,SOLANUM,72,TAGS,SOLANUM: What if the <color=lightblue>Eye</color> wanted that to happen?,ΣΟΛΑΝΟΥΜ: Κι αν το <color=lightblue>Μάτι</color> ήθελε να συμβεί αυτό;
dialogue:1175,dialogue,SOLANUM,71,TAGS,SOLANUM: What if the <color=lightblue>Eye</color> isn’t something good?,ΣΟΛΑΝΟΥΜ: Κι αν το <color=lightblue>Μάτι</color> δεν είναι κάτι καλό;
dialogue:1176,dialogue,,28,,1: High Energy Lab Trailhead,1: Αφετηρία προς το Εργαστήριο Υψηλών Ενεργειών
dialogue:1177,dialogue,,26,,2: Stepping Stone District,2: Συνοικία των Σκαλοπατιών
dialogue:1178,dialogue,,31,,3: Anglerfish Overlook District,3: Συνοικία της Πανοραμικής Θέας του Βατραχόψαρου
dialogue:1179,dialogue,,22,,4: Eye Shrine District,4: Συνοικία του Ιερού του Ματιού
dialogue:1180,dialogue,ANNONA,95,,"ANNONA: We need status reports for all systems, but initial things first: Is everyone unharmed?","ΑΝΟΝΑ: Χρειαζόμαστε αναφορές κατάστασης για όλα τα συστήματα, αλλά πρώτα τα πρώτα: είναι όλοι αβλαβείς;"
dialogue:1181,dialogue,RHUS,125,TAGS,"RHUS: Our <color=orange>escape pod</color>’s passengers are afraid, but physically well, Annona; everyone survived the crash.","ΡΟΥΣ: Οι επιβάτες της <color=orange>κάψουλας διαφυγής</color> μας είναι φοβισμένοι, αλλά σωματικά καλά, Ανόνα· όλοι επέζησαν από τη συντριβή."
dialogue:1182,dialogue,ANNONA,126,,"ANNONA: This is a relief, at least. You have my gratitude. Bur, were you able to find the other escape pods’ distress signals?","ΑΝΟΝΑ: Αυτό είναι ανακούφιση, τουλάχιστον. Έχεις την ευγνωμοσύνη μου. Μπερ, κατάφερες να βρεις τα σήματα κινδύνου των άλλων καψουλών;"
dialogue:1183,dialogue,BUR,131,,"BUR: I can hear both signals somewhere in this star system, but I don’t believe either escape pod crashed on the same planet as us.","ΜΠΕΡ: Ακούω και τα δύο σήματα κάπου σε αυτό το αστρικό σύστημα, αλλά δεν πιστεύω ότι κάποια από τις δύο κάψουλες συνετρίβη στον ίδιο πλανήτη με εμάς."
dialogue:1184,dialogue,BEGIN FLIGHTLOG,192,TAGS,BEGIN FLIGHTLOG: <color=orange>Escape Pod 2</color>. <color=orange>Vessel</color> has been mortally injured. Emergency sequence activated. Awaiting departure from <color=orange>Vessel</color>.,ΕΝΑΡΞΗ ΗΜΕΡΟΛΟΓΙΟΥ ΠΤΗΣΗΣ: <color=orange>Κάψουλα Διαφυγής 2</color>. Το <color=orange>Σκάφος</color> έχει υποστεί θανάσιμες ζημιές. Ενεργοποιήθηκε η διαδικασία έκτακτης ανάγκης. Αναμονή για αναχώρηση από το <color=orange>Σκάφος</color>.
dialogue:1185,dialogue,,97,TAGS,Launching <color=orange>Escape Pod 3</color>... Now launching <color=orange>Escape Pod 2</color>.,Εκτόξευση της <color=orange>Κάψουλας Διαφυγής 3</color>... Τώρα εκτόξευση της <color=orange>Κάψουλας Διαφυγής 2</color>.
dialogue:1186,dialogue,,157,,"Scanning external environment... Scan complete. External temperature is prohibitively high.
			Verdict: INHOSPITABLE. Do not seek shelter on planet surface.","Σάρωση του εξωτερικού περιβάλλοντος... Η σάρωση ολοκληρώθηκε. Η εξωτερική θερμοκρασία είναι απαγορευτικά υψηλή.
			Συμπέρασμα: ΑΦΙΛΟΞΕΝΟ. Μην αναζητήσετε καταφύγιο στην επιφάνεια του πλανήτη."
dialogue:1187,dialogue,MELORAE,155,,MELORAE: This is amazing (look inside the cave)! How did this come to rest here? We haven’t encountered others in these caves; I think this is a rare find.,ΜΕΛΟΡΕ: Αυτό είναι καταπληκτικό (κοιτάξτε μέσα στη σπηλιά)! Πώς κατέληξε εδώ; Δεν έχουμε συναντήσει άλλα σε αυτές τις σπηλιές· νομίζω ότι είναι σπάνιο εύρημα.
dialogue:1188,dialogue,MELORAE,141,,"MELORAE: From what we can see, Coleus and I believe the specimen must be very old indeed. Imagine what we might learn if we could examine it!","ΜΕΛΟΡΕ: Απ’ ό,τι βλέπουμε, ο Κόλεους κι εγώ πιστεύουμε ότι το δείγμα πρέπει να είναι όντως πολύ παλιό. Φαντάσου τι θα μπορούσαμε να μάθουμε αν το εξετάζαμε!"
dialogue:1189,dialogue,COLEUS,178,,"COLEUS: An update: We need to find a way inside quickly, Melorae, because when I returned here to search for an entrance to the cave, there were children playing on the specimen!","ΚΟΛΕΟΥΣ: Ενημέρωση: Πρέπει να βρούμε γρήγορα τρόπο να μπούμε, Μελόρε, γιατί όταν γύρισα εδώ ψάχνοντας είσοδο για τη σπηλιά, υπήρχαν παιδιά που έπαιζαν πάνω στο δείγμα!"
dialogue:1190,dialogue,COLEUS,180,TAGS,COLEUS: We both agree it’s unlikely this dry planet is this horror’s place of origin (especially considering what we observed during the <color=orange>Vessel</color>’s evacuation).,ΚΟΛΕΟΥΣ: Συμφωνούμε και οι δύο ότι είναι απίθανο αυτός ο ξηρός πλανήτης να είναι ο τόπος καταγωγής αυτής της φρίκης (ιδίως αν σκεφτούμε τι παρατηρήσαμε κατά την εκκένωση του <color=orange>Σκάφους</color>).
dialogue:1191,dialogue,MELORAE,209,,"MELORAE: Clearly this hole is too small for it to have fit through. Hypothesis: There is another entrance to this cave. If there is, Coleus and I will find it! We can’t leave valuable information undiscovered!","ΜΕΛΟΡΕ: Προφανώς αυτή η τρύπα είναι πολύ μικρή για να είχε περάσει από εκεί. Υπόθεση: Υπάρχει άλλη είσοδος σε αυτή τη σπηλιά. Αν υπάρχει, ο Κόλεους κι εγώ θα τη βρούμε! Δεν μπορούμε να αφήσουμε πολύτιμες πληροφορίες ανακάλυπτες!"
dialogue:1192,dialogue,MELORAE,146,,MELORAE: We have found an enormous cavern at the end of this passage that appears promising! I believe we could construct long-term shelter there.,ΜΕΛΟΡΕ: Βρήκαμε ένα τεράστιο σπήλαιο στο τέλος αυτής της διόδου που φαίνεται πολλά υποσχόμενο! Πιστεύω ότι θα μπορούσαμε να χτίσουμε εκεί μόνιμο καταφύγιο.
dialogue:1193,dialogue,ANNONA,121,,ANNONA: The cavern Melorae found is a wise choice for shelter. Could one of you mark directions for the others to follow?,ΑΝΟΝΑ: Το σπήλαιο που βρήκε η Μελόρε είναι σοφή επιλογή για καταφύγιο. Θα μπορούσε κάποιος από εσάς να σημειώσει οδηγίες για να τις ακολουθήσουν οι υπόλοιποι;
dialogue:1194,dialogue,COLEUS,99,,COLEUS: This is the start of the path to the shelter site. I've left directions to guide you there.,ΚΟΛΕΟΥΣ: Εδώ ξεκινά το μονοπάτι προς τον χώρο καταφυγίου. Άφησα οδηγίες για να σας καθοδηγήσουν ως εκεί.
dialogue:1195,dialogue,MELORAE,149,,"MELORAE: Of note: We must hurry, as the pathway there is filling with sand. Do not allow yourself to be buried by sand, and make sure no one is lost!","ΜΕΛΟΡΕ: Σημείωση: Πρέπει να βιαστούμε, γιατί το πέρασμα γεμίζει άμμο. Μην αφήσετε να σας θάψει η άμμος, και βεβαιωθείτε ότι δεν χάνεται κανείς!"
dialogue:1196,dialogue,MELORAE,25,,MELORAE: Anglerfish study,ΜΕΛΟΡΕ: Μελέτη βατραχόψαρου
dialogue:1197,dialogue,COLEUS,221,,"COLEUS: An update: Melorae, while I was here making sketches of the anglerfish, I observed the children I saw earlier playing here again. They’ve added a rule to their game that incorporates our research (it’s wonderful)!","ΚΟΛΕΟΥΣ: Ενημέρωση: Μελόρε, ενώ ήμουν εδώ και σκιτσάριζα το βατραχόψαρο, είδα τα παιδιά που είχα δει νωρίτερα να παίζουν ξανά εδώ. Πρόσθεσαν στο παιχνίδι τους έναν κανόνα που ενσωματώνει την έρευνά μας (είναι υπέροχο)!"
dialogue:1198,dialogue,MELORAE,76,,MELORAE: I’m entirely delighted! It’s never too early to appreciate biology!,ΜΕΛΟΡΕ: Είμαι καταχαρούμενη! Ποτέ δεν είναι νωρίς για να εκτιμήσει κανείς τη βιολογία!
dialogue:1199,dialogue,COLEUS,71,,COLEUS: This anglerfish’s digestive tract suggests death by starvation.,ΚΟΛΕΟΥΣ: Το πεπτικό σύστημα αυτού του βατραχόψαρου υποδηλώνει θάνατο από ασιτία.
dialogue:1200,dialogue,MELORAE,174,TAGS,"MELORAE: Visually, the specimen appears to be of the same species as the anglerfish in <color=lightblue>Dark Bramble</color>. We don’t believe it originated from this planet.","ΜΕΛΟΡΕ: Οπτικά, το δείγμα φαίνεται να ανήκει στο ίδιο είδος με τα βατραχόψαρα του <color=lightblue>Νταρκ Μπραμπλ</color>. Δεν πιστεύουμε ότι προέρχεται από αυτόν τον πλανήτη."
dialogue:1201,dialogue,MELORAE,123,,MELORAE: The long growth protruding from its head is bioluminescent. Perhaps it used this growth to attract prey (a lure?).,ΜΕΛΟΡΕ: Το μακρύ εξόγκωμα που προεξέχει από το κεφάλι του είναι βιοφωταυγές. Ίσως το χρησιμοποιούσε για να προσελκύει τη λεία του (δόλωμα;).
dialogue:1202,dialogue,LAEVI,64,,LAEVI: Whoever was it when we ended last time is the anglerfish.,ΛΕΒΙ: Όποιος ήταν όταν σταματήσαμε την τελευταία φορά είναι το βατραχόψαρο.
dialogue:1203,dialogue,LAEVI,96,TAGS,LAEVI: <i>Rule change</i>! The anglerfish now has to wear a blindfold. (And do <i>not</i> peek!),ΛΕΒΙ: <i>Αλλαγή κανόνα</i>! Το βατραχόψαρο πρέπει τώρα να φοράει δεμένα τα μάτια. (Και <i>μην</i> κρυφοκοιτάς!)
dialogue:1204,dialogue,LAEVI,140,,"LAEVI: The rest of us (the littlefish) line up against one wall. When the anglerfish says go, the littlefish sneak across to the other side.","ΛΕΒΙ: Οι υπόλοιποι (τα ψαράκια) παρατασσόμαστε στον έναν τοίχο. Όταν το βατραχόψαρο δώσει το σύνθημα, τα ψαράκια περνούν κρυφά στην απέναντι πλευρά."
dialogue:1205,dialogue,LAEVI,51,,"LAEVI: If the anglerfish catches you, you’re eaten.","ΛΕΒΙ: Αν σε πιάσει το βατραχόψαρο, σε έφαγε."
dialogue:1206,dialogue,LAEVI,144,,LAEVI: Last littlefish to be caught is the new anglerfish! (The old anglerfish gives the new anglerfish the blindfold and becomes a littlefish.),ΛΕΒΙ: Το τελευταίο ψαράκι που θα πιαστεί γίνεται το νέο βατραχόψαρο! (Το παλιό βατραχόψαρο δίνει στο νέο το δέσιμο για τα μάτια και γίνεται ψαράκι.)
dialogue:1207,dialogue,LAMI,70,,LAMI: Why are we changing it? It’s too hard if you can’t see anything!,ΛΑΜΙ: Γιατί το αλλάζουμε; Είναι πολύ δύσκολο αν δεν βλέπεις τίποτα!
dialogue:1208,dialogue,LAEVI,97,,"LAEVI: Aunt Pye says real anglerfish are blind, so you have to wear a blindfold! The rule stands!","ΛΕΒΙ: Η θεία Πάι λέει ότι τα αληθινά βατραχόψαρα είναι τυφλά, οπότε πρέπει να δένεις τα μάτια σου! Ο κανόνας ισχύει!"
dialogue:1209,dialogue,ILEX,178,,ILEX: Rule update: It’s okay if younger kids don’t wear the blindfold when they’re it. (The rest of us will still wear it for scientific accuracy and to make the game more even.),"ΙΛΕΞ: Ενημέρωση κανόνα: Δεν πειράζει αν τα μικρότερα παιδιά δεν δένουν τα μάτια τους όταν είναι αυτά. (Οι υπόλοιποι θα τα δένουμε, για επιστημονική ακρίβεια και για να είναι πιο δίκαιο το παιχνίδι.)"
dialogue:1210,dialogue,MELORAE,206,TAGS,MELORAE: This planet sometimes (and only sometimes) has a <color=lightblue>moon</color>! This is also of note: It disappears if no one is watching it! Isn’t that a <i>fascinating</i> orbital characteristic?,ΜΕΛΟΡΕ: Αυτός ο πλανήτης έχει μερικές φορές (και μόνο μερικές φορές) ένα <color=lightblue>φεγγάρι</color>! Και κάτι ακόμη αξιοσημείωτο: εξαφανίζεται αν δεν το κοιτάζει κανείς! Δεν είναι <i>συναρπαστικό</i> τροχιακό χαρακτηριστικό;
dialogue:1211,dialogue,BUR,202,TAGS,"BUR: I found your note, Melorae; kindly count me among this <color=lightblue>moon</color>’s admirers! What is happening when it disappears (I doubt it ceases to exist)? Does it move to another location?","ΜΠΕΡ: Βρήκα τη σημείωσή σου, Μελόρε· να με συμπεριλάβεις στους θαυμαστές αυτού του <color=lightblue>φεγγαριού</color>! Τι συμβαίνει όταν εξαφανίζεται (αμφιβάλλω ότι παύει να υπάρχει); Μήπως μετακινείται σε άλλη τοποθεσία;"
dialogue:1212,dialogue,ANNONA,182,TAGS,"ANNONA: I believe so. Not only does the moon appear around <color=lightblue>Brittle Hollow</color>, I can confirm it sometimes orbits <color=lightblue>Timber Hearth</color>, as well.",ΑΝΟΝΑ: Έτσι πιστεύω. Το φεγγάρι δεν εμφανίζεται μόνο γύρω από το <color=lightblue>Μπριτλ Χόλοου</color>· μπορώ να επιβεβαιώσω ότι μερικές φορές περιφέρεται και γύρω από το <color=lightblue>Τίμπερ Χαρθ</color>.
dialogue:1213,dialogue,MELORAE,175,,"MELORAE: This is my first time encountering a natural satellite with the ability to vanish when not being watched. We should study it! Or, even better, we should travel there!","ΜΕΛΟΡΕ: Είναι η πρώτη φορά που συναντώ φυσικό δορυφόρο με την ικανότητα να εξαφανίζεται όταν δεν τον παρατηρούν. Πρέπει να το μελετήσουμε! Ή, ακόμη καλύτερα, πρέπει να ταξιδέψουμε εκεί!"
dialogue:1214,dialogue,BUR,150,TAGS,BUR: I agree! Our first step would be determining a method to track this <color=lightblue>phantom moon</color> so that we can always know where it is.,"ΜΠΕΡ: Συμφωνώ! Το πρώτο μας βήμα θα ήταν να βρούμε μέθοδο να παρακολουθούμε αυτό το <color=lightblue>φάντασμα φεγγάρι</color>, ώστε να ξέρουμε πάντα πού βρίσκεται."
dialogue:1215,dialogue,ANNONA,117,,"ANNONA: Given its reluctance to move while consciously observed, it might be a form of macroscopic quantum mechanics.","ΑΝΟΝΑ: Δεδομένης της απροθυμίας του να κινείται όσο το παρατηρεί συνειδητά κάποιος, ίσως πρόκειται για μορφή μακροσκοπικής κβαντομηχανικής."
dialogue:1216,dialogue,COLEUS,93,,COLEUS: How curious! This rock took me with it to a new location. I wonder why this happened?,ΚΟΛΕΟΥΣ: Πόσο περίεργο! Αυτός ο βράχος με πήρε μαζί του σε μια νέα τοποθεσία. Αναρωτιέμαι γιατί συνέβη αυτό;
dialogue:1217,dialogue,COLEUS,159,,"COLEUS: Curious, but also alarming: This new cave appears to lack an entrance or exit. Also, the rock that brought me here disappeared while I wasn’t watching.","ΚΟΛΕΟΥΣ: Περίεργο, αλλά και ανησυχητικό: αυτή η νέα σπηλιά φαίνεται να μην έχει είσοδο ή έξοδο. Επίσης, ο βράχος που με έφερε εδώ εξαφανίστηκε όσο δεν κοιτούσα."
dialogue:1218,dialogue,COLEUS,109,,COLEUS: The wandering rock has returned! Never before have I been so delighted to see a sedimentary specimen.,ΚΟΛΕΟΥΣ: Ο περιπλανώμενος βράχος επέστρεψε! Ποτέ άλλοτε δεν χάρηκα τόσο να δω ένα ιζηματογενές δείγμα.
dialogue:1219,dialogue,COLEUS,188,,"COLEUS: I wonder if I myself became quantum briefly when the rock carried me here! This seems the clearest explanation. Hypothesis: If the rock can bring me here, it can also carry me out.","ΚΟΛΕΟΥΣ: Αναρωτιέμαι μήπως έγινα κι εγώ ο ίδιος κβαντικός για λίγο, όταν με μετέφερε εδώ ο βράχος! Αυτή μοιάζει η σαφέστερη εξήγηση. Υπόθεση: Αν ο βράχος μπορεί να με φέρει εδώ, μπορεί και να με βγάλει."
dialogue:1220,dialogue,COLEUS,195,,"COLEUS: My hypothesis was correct! I can travel on this rock, as long as I’m not observing my surroundings (meaning I must be in complete darkness). I’m going to bring my mentor here to see this.","ΚΟΛΕΟΥΣ: Η υπόθεσή μου ήταν σωστή! Μπορώ να ταξιδέψω πάνω σε αυτόν τον βράχο, αρκεί να μην παρατηρώ το περιβάλλον μου (δηλαδή να βρίσκομαι σε απόλυτο σκοτάδι). Θα φέρω εδώ τη μέντορά μου να το δει."
dialogue:1221,dialogue,COLEUS,254,,"COLEUS: Melorae is here now, too. We theorize when a conscious being is in contact with a quantum object and ceases to act as an observer (explaining the need for darkness), the being can become entangled with that quantum object, and they move together.","ΚΟΛΕΟΥΣ: Η Μελόρε είναι κι αυτή εδώ τώρα. Θεωρούμε ότι όταν ένα συνειδητό ον βρίσκεται σε επαφή με ένα κβαντικό αντικείμενο και παύει να λειτουργεί ως παρατηρητής (πράγμα που εξηγεί την ανάγκη για σκοτάδι), το ον μπορεί να διεμπλακεί με αυτό το αντικείμενο, και κινούνται μαζί."
dialogue:1222,dialogue,MELORAE,166,TAGS,"MELORAE: Friends, Coleus has discovered a new quantum rule! (He has also promised me he’ll never vanish again, even if he <i>does</i> learn something useful from it!)","ΜΕΛΟΡΕ: Φίλοι, ο Κόλεους ανακάλυψε έναν νέο κβαντικό κανόνα! (Μου υποσχέθηκε επίσης ότι δεν θα ξαναεξαφανιστεί, ακόμη κι αν <i>όντως</i> μάθει κάτι χρήσιμο από αυτό!)"
dialogue:1223,dialogue,MELORAE,314,TAGS,"MELORAE: Coleus is missing! He vanished from the <color=orange>Lakebed Cave</color> (the one at the bottom of the dry lakebed at the north pole) several days ago, and we’re unable to find any trace of him. I don’t know how much air he had when he disappeared. I beg any friend reading this, help us recover Coleus!","ΜΕΛΟΡΕ: Ο Κόλεους αγνοείται! Εξαφανίστηκε από τη <color=orange>Σπηλιά του Βυθού της Λίμνης</color> (εκείνη στον πάτο της στεγνής λίμνης, στον βόρειο πόλο) πριν από αρκετές μέρες, και δεν μπορούμε να βρούμε κανένα ίχνος του. Δεν ξέρω πόσο αέρα είχε όταν εξαφανίστηκε. Ικετεύω όποιον φίλο διαβάζει αυτό, βοηθήστε μας να βρούμε τον Κόλεους!"
dialogue:1224,dialogue,MELORAE,162,,"MELORAE: Friends, if you find any sign of Coleus, I implore you to tell me! He vanished without a trace during our research trip, and has been missing ever since.","ΜΕΛΟΡΕ: Φίλοι, αν βρείτε οποιοδήποτε ίχνος του Κόλεους, σας ικετεύω να μου το πείτε! Εξαφανίστηκε χωρίς ίχνος κατά την ερευνητική μας αποστολή, και αγνοείται από τότε."
dialogue:1225,dialogue,BUR,148,TAGS,"BUR: Melorae, some of us from the <color=orange>Sunless City</color> are here to help search for Coleus. Can you tell us more about your expedition?","ΜΠΕΡ: Μελόρε, κάποιοι από εμάς από την <color=orange>Ανήλιαγη Πόλη</color> ήρθαμε να βοηθήσουμε στην αναζήτηση του Κόλεους. Μπορείς να μας πεις περισσότερα για την αποστολή σας;"
dialogue:1226,dialogue,MELORAE,189,,"MELORAE: You have my gratitude, Bur! Coleus and I were studying the caves’ geology. We hoped to learn more about a unique and wandering rock that visits several different caves in the area.","ΜΕΛΟΡΕ: Έχεις την ευγνωμοσύνη μου, Μπερ! Ο Κόλεους κι εγώ μελετούσαμε τη γεωλογία των σπηλιών. Ελπίζαμε να μάθουμε περισσότερα για έναν μοναδικό, περιπλανώμενο βράχο που επισκέπτεται διάφορες σπηλιές της περιοχής."
dialogue:1227,dialogue,ANNONA,45,,"ANNONA: Where was young Coleus lost, Melorae?","ΑΝΟΝΑ: Πού χάθηκε ο νεαρός Κόλεους, Μελόρε;"
dialogue:1228,dialogue,MELORAE,135,,"MELORAE: He disappeared in the cave at the bottom of the dry lakebed at the north pole. It happened in an instant, and without warning.","ΜΕΛΟΡΕ: Εξαφανίστηκε στη σπηλιά στον πάτο της στεγνής λίμνης, στον βόρειο πόλο. Έγινε σε μια στιγμή, χωρίς προειδοποίηση."
dialogue:1229,dialogue,MELORAE,171,,"MELORAE: I turned away from Coleus to examine a sample, and when I turned back, he simply wasn’t there anymore. He had a limited supply of air, Annona! I’m afraid for him!","ΜΕΛΟΡΕ: Γύρισα την πλάτη μου στον Κόλεους για να εξετάσω ένα δείγμα, και όταν γύρισα ξανά, απλώς δεν ήταν πια εκεί. Είχε περιορισμένο απόθεμα αέρα, Ανόνα! Φοβάμαι γι’ αυτόν!"
dialogue:1230,dialogue,ANNONA,180,TAGS,"ANNONA: Hypothesis: We will learn more by examining the northern <color=orange>Lakebed Cave</color> where Coleus disappeared. Search quickly, everyone; we have no time to squander!","ΑΝΟΝΑ: Υπόθεση: Θα μάθουμε περισσότερα εξετάζοντας τη βόρεια <color=orange>Σπηλιά του Βυθού της Λίμνης</color>, εκεί όπου εξαφανίστηκε ο Κόλεους. Ψάξτε γρήγορα, όλοι· δεν έχουμε χρόνο για χάσιμο!"
dialogue:1231,dialogue,,37,TAGS,<color=orange>High Energy Lab</color>,<color=orange>Εργαστήριο Υψηλών Ενεργειών</color>
dialogue:1232,dialogue,SECCA,160,TAGS,"SECCA: To any who come here searching for us: We followed one of the two beacons from the <color=orange>Vessel</color> to this place, but now can go no further.","ΣΕΚΑ: Προς όποιον έρθει εδώ ψάχνοντάς μας: Ακολουθήσαμε έναν από τους δύο φάρους του <color=orange>Σκάφους</color> ως αυτό το μέρος, αλλά τώρα δεν μπορούμε να προχωρήσουμε άλλο."
dialogue:1233,dialogue,SECCA,289,TAGS,"SECCA: It's almost too faint to hear now, but the <color=orange>Vessel</color>’s beacon is still faintly emitting from within this thorny seed. Yet the opening is too small for even a single Nomai to fit through it, so our <color=orange>escape pod</color> couldn’t have flown through here.","ΣΕΚΑ: Μόλις που ακούγεται πια, αλλά ο φάρος του <color=orange>Σκάφους</color> εξακολουθεί να εκπέμπει αχνά μέσα από αυτόν τον αγκαθωτό σπόρο. Όμως το άνοιγμα είναι πολύ μικρό ακόμη και για έναν μόνο Νομάι, οπότε η <color=orange>κάψουλα διαφυγής</color> μας δεν θα μπορούσε να είχε περάσει από εδώ."
dialogue:1234,dialogue,SECCA,144,,"SECCA: I don’t understand how this could be possible, but this gruesome place seems able to manipulate space itself; maybe this was our undoing.","ΣΕΚΑ: Δεν καταλαβαίνω πώς γίνεται αυτό, αλλά αυτό το φρικτό μέρος φαίνεται ικανό να χειρίζεται τον ίδιο τον χώρο· ίσως αυτό να ήταν η καταστροφή μας."
